IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_VALUE_TYPE,VALUE_NUMERIC,DIM_PUBLISH_STATE_CODE
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,380,Italy,2000,YEAR,Female,AMOUNT,70.39314,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,388,Jamaica,2000,YEAR,Male,AMOUNT,64.2863,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,400,Jordan,2000,YEAR,Total,AMOUNT,63.56261,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,392,Japan,2000,YEAR,Male,AMOUNT,69.46229,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,398,Kazakhstan,2000,YEAR,Male,AMOUNT,51.98139,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,388,Jamaica,2000,YEAR,Total,AMOUNT,65.40482,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,392,Japan,2000,YEAR,Total,AMOUNT,71.57782,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,398,Kazakhstan,2000,YEAR,Total,AMOUNT,56.09719,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,398,Kazakhstan,2000,YEAR,Female,AMOUNT,60.53521,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,404,Kenya,2000,YEAR,Total,AMOUNT,46.93756,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,854,Burkina Faso,2000,YEAR,Female,AMOUNT,45.73949,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,50,Bangladesh,2000,YEAR,Female,AMOUNT,57.55227,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,44,Bahamas,2000,YEAR,Female,AMOUNT,64.77525,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,68,Bolivia (Plurinational State of),2000,YEAR,Total,AMOUNT,57.89188,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,68,Bolivia (Plurinational State of),2000,YEAR,Male,AMOUNT,57.61206,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,417,Kyrgyzstan,2000,YEAR,Total,AMOUNT,58.65565,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,417,Kyrgyzstan,2000,YEAR,Male,AMOUNT,55.80447,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,116,Cambodia,2000,YEAR,Total,AMOUNT,51.39313,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,116,Cambodia,2000,YEAR,Female,AMOUNT,52.92524,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,116,Cambodia,2000,YEAR,Male,AMOUNT,49.81401,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,404,Kenya,2000,YEAR,Female,AMOUNT,47.24839,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,296,Kiribati,2000,YEAR,Male,AMOUNT,47.13446,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,418,Lao People's Democratic Republic,2000,YEAR,Female,AMOUNT,53.08826,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,434,Libya,2000,YEAR,Female,AMOUNT,64.98922,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,144,Sri Lanka,2000,YEAR,Female,AMOUNT,66.17951,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,410,Republic of Korea,2000,YEAR,Total,AMOUNT,67.36051,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,414,Kuwait,2000,YEAR,Female,AMOUNT,68.02139,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,414,Kuwait,2000,YEAR,Male,AMOUNT,67.37933,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,430,Liberia,2000,YEAR,Total,AMOUNT,45.82286,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,662,Saint Lucia,2000,YEAR,Male,AMOUNT,62.36506,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,392,Japan,2000,YEAR,Female,AMOUNT,73.54464,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,296,Kiribati,2000,YEAR,Total,AMOUNT,49.56519,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,296,Kiribati,2000,YEAR,Female,AMOUNT,52.18098,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,410,Republic of Korea,2000,YEAR,Male,AMOUNT,64.92667,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,418,Lao People's Democratic Republic,2000,YEAR,Male,AMOUNT,50.50145,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,422,Lebanon,2000,YEAR,Total,AMOUNT,64.66492,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,422,Lebanon,2000,YEAR,Female,AMOUNT,64.92357,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,422,Lebanon,2000,YEAR,Male,AMOUNT,64.39817,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,430,Liberia,2000,YEAR,Female,AMOUNT,45.97872,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,430,Liberia,2000,YEAR,Male,AMOUNT,45.70275,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,52,Barbados,2000,YEAR,Total,AMOUNT,65.96368,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,96,Brunei Darussalam,2000,YEAR,Total,AMOUNT,63.89352,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,64,Bhutan,2000,YEAR,Total,AMOUNT,57.05869,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,64,Bhutan,2000,YEAR,Female,AMOUNT,56.88231,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,64,Bhutan,2000,YEAR,Male,AMOUNT,57.19928,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,144,Sri Lanka,2000,YEAR,Total,AMOUNT,62.9935,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,144,Sri Lanka,2000,YEAR,Male,AMOUNT,60.11943,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,440,Lithuania,2000,YEAR,Female,AMOUNT,66.90726,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,442,Luxembourg,2000,YEAR,Male,AMOUNT,66.77213,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,428,Latvia,2000,YEAR,Total,AMOUNT,61.56658,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,426,Lesotho,2000,YEAR,Total,AMOUNT,41.98451,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,426,Lesotho,2000,YEAR,Female,AMOUNT,43.73214,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,440,Lithuania,2000,YEAR,Total,AMOUNT,63.12323,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,428,Latvia,2000,YEAR,Female,AMOUNT,65.63858,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,504,Morocco,2000,YEAR,Male,AMOUNT,60.67308,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,434,Libya,2000,YEAR,Total,AMOUNT,64.58829,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,434,Libya,2000,YEAR,Male,AMOUNT,64.18528,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,442,Luxembourg,2000,YEAR,Female,AMOUNT,69.74821,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,504,Morocco,2000,YEAR,Total,AMOUNT,60.68798,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,498,Republic of Moldova,2000,YEAR,Male,AMOUNT,56.65182,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,124,Canada,2000,YEAR,Male,AMOUNT,68.11279,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,156,China,2000,YEAR,Female,AMOUNT,64.86439,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,384,Côte d'Ivoire,2000,YEAR,Total,AMOUNT,43.96448,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,120,Cameroon,2000,YEAR,Female,AMOUNT,46.74405,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,170,Colombia,2000,YEAR,Total,AMOUNT,64.14087,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,462,Maldives,2000,YEAR,Total,AMOUNT,62.39305,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,462,Maldives,2000,YEAR,Female,AMOUNT,62.34066,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,484,Mexico,2000,YEAR,Female,AMOUNT,65.81877,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,807,North Macedonia,2000,YEAR,Total,AMOUNT,63.19067,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,807,North Macedonia,2000,YEAR,Male,AMOUNT,61.8229,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,170,Colombia,2000,YEAR,Female,AMOUNT,66.90593,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,170,Colombia,2000,YEAR,Male,AMOUNT,61.41743,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,188,Costa Rica,2000,YEAR,Female,AMOUNT,69.27589,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,196,Cyprus,2000,YEAR,Female,AMOUNT,69.95739,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,196,Cyprus,2000,YEAR,Male,AMOUNT,68.27986,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,498,Republic of Moldova,2000,YEAR,Total,AMOUNT,59.25799,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,450,Madagascar,2000,YEAR,Total,AMOUNT,51.32107,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,450,Madagascar,2000,YEAR,Female,AMOUNT,51.98148,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,104,Myanmar,2000,YEAR,Total,AMOUNT,52.94595,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,104,Myanmar,2000,YEAR,Male,AMOUNT,51.16089,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,498,Republic of Moldova,2000,YEAR,Female,AMOUNT,61.81631,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,466,Mali,2000,YEAR,Total,AMOUNT,45.61432,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,470,Malta,2000,YEAR,Female,AMOUNT,69.38738,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,499,Montenegro,2000,YEAR,Total,AMOUNT,65.1679,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,508,Mozambique,2000,YEAR,Male,AMOUNT,42.11658,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,466,Mali,2000,YEAR,Female,AMOUNT,45.30013,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,470,Malta,2000,YEAR,Total,AMOUNT,68.53114,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,470,Malta,2000,YEAR,Male,AMOUNT,67.5836,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,496,Mongolia,2000,YEAR,Total,AMOUNT,53.82259,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,496,Mongolia,2000,YEAR,Female,AMOUNT,56.40817,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,496,Mongolia,2000,YEAR,Male,AMOUNT,51.529,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,508,Mozambique,2000,YEAR,Female,AMOUNT,45.10719,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,478,Mauritania,2000,YEAR,Total,AMOUNT,54.35635,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,480,Mauritius,2000,YEAR,Total,AMOUNT,61.93925,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,480,Mauritius,2000,YEAR,Female,AMOUNT,64.15681,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,203,Czechia,2000,YEAR,Male,AMOUNT,63.55989,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,276,Germany,2000,YEAR,Female,AMOUNT,69.80727,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,276,Germany,2000,YEAR,Male,AMOUNT,66.9617,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,214,Dominican Republic,2000,YEAR,Total,AMOUNT,64.10495,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,214,Dominican Republic,2000,YEAR,Female,AMOUNT,66.39418,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,12,Algeria,2000,YEAR,Male,AMOUNT,62.62584,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,218,Ecuador,2000,YEAR,Female,AMOUNT,66.66317,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,957,Eastern Mediterranean,2000,YEAR,Female,AMOUNT,56.95957,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,231,Ethiopia,2000,YEAR,Female,AMOUNT,44.84724,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,956,Europe,2000,YEAR,Male,AMOUNT,60.96198,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,242,Fiji,2000,YEAR,Male,AMOUNT,56.88905,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,250,France,2000,YEAR,Total,AMOUNT,69.29843,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,250,France,2000,YEAR,Female,AMOUNT,71.14213,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,583,Micronesia (Federated States of),2000,YEAR,Total,AMOUNT,54.49797,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,583,Micronesia (Federated States of),2000,YEAR,Female,AMOUNT,56.25114,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,499,Montenegro,2000,YEAR,Female,AMOUNT,67.02802,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,480,Mauritius,2000,YEAR,Male,AMOUNT,59.84175,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,454,Malawi,2000,YEAR,Female,AMOUNT,39.30594,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,458,Malaysia,2000,YEAR,Male,AMOUNT,62.60714,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,566,Nigeria,2000,YEAR,Total,AMOUNT,46.45573,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,478,Mauritania,2000,YEAR,Female,AMOUNT,54.01017,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,458,Malaysia,2000,YEAR,Total,AMOUNT,63.98666,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,516,Namibia,2000,YEAR,Female,AMOUNT,47.88732,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,566,Nigeria,2000,YEAR,Male,AMOUNT,45.75884,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,558,Nicaragua,2000,YEAR,Male,AMOUNT,62.19025,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,558,Nicaragua,2000,YEAR,Female,AMOUNT,65.15436,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,528,Netherlands (Kingdom of the),2000,YEAR,Male,AMOUNT,67.65968,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,524,Nepal,2000,YEAR,Total,AMOUNT,56.2529,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,524,Nepal,2000,YEAR,Female,AMOUNT,56.67344,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,554,New Zealand,2000,YEAR,Female,AMOUNT,69.16238,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,454,Malawi,2000,YEAR,Male,AMOUNT,38.90807,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,566,Nigeria,2000,YEAR,Female,AMOUNT,47.189,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,578,Norway,2000,YEAR,Total,AMOUNT,68.43369,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,578,Norway,2000,YEAR,Female,AMOUNT,69.81198,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,578,Norway,2000,YEAR,Male,AMOUNT,67.00295,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,583,Micronesia (Federated States of),2000,YEAR,Male,AMOUNT,52.90278,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,266,Gabon,2000,YEAR,Male,AMOUNT,49.644,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,826,United Kingdom of Great Britain and Northern Ireland,2000,YEAR,Total,AMOUNT,67.57213,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,288,Ghana,2000,YEAR,Male,AMOUNT,51.3658,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,324,Guinea,2000,YEAR,Male,AMOUNT,47.31316,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,270,Gambia,2000,YEAR,Female,AMOUNT,52.53468,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,270,Gambia,2000,YEAR,Male,AMOUNT,50.95842,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,624,Guinea-Bissau,2000,YEAR,Female,AMOUNT,45.48508,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,226,Equatorial Guinea,2000,YEAR,Female,AMOUNT,47.88275,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,300,Greece,2000,YEAR,Total,AMOUNT,68.63454,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,512,Oman,2000,YEAR,Female,AMOUNT,61.87691,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,586,Pakistan,2000,YEAR,Female,AMOUNT,52.12713,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,604,Peru,2000,YEAR,Male,AMOUNT,64.57024,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,598,Papua New Guinea,2000,YEAR,Female,AMOUNT,56.47873,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,616,Poland,2000,YEAR,Female,AMOUNT,68.08603,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,524,Nepal,2000,YEAR,Male,AMOUNT,55.80386,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,554,New Zealand,2000,YEAR,Total,AMOUNT,67.80207,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,608,Philippines,2000,YEAR,Female,AMOUNT,63.11478,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,408,Democratic People's Republic of Korea,2000,YEAR,Total,AMOUNT,57.75302,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,620,Portugal,2000,YEAR,Total,AMOUNT,66.82857,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,586,Pakistan,2000,YEAR,Male,AMOUNT,52.57724,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,591,Panama,2000,YEAR,Total,AMOUNT,67.19781,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,591,Panama,2000,YEAR,Female,AMOUNT,68.60022,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,591,Panama,2000,YEAR,Male,AMOUNT,65.90916,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,598,Papua New Guinea,2000,YEAR,Male,AMOUNT,54.14229,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,308,Grenada,2000,YEAR,Total,AMOUNT,63.58349,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,320,Guatemala,2000,YEAR,Total,AMOUNT,57.84315,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,328,Guyana,2000,YEAR,Female,AMOUNT,57.3118,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,332,Haiti,2000,YEAR,Female,AMOUNT,49.60227,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,332,Haiti,2000,YEAR,Male,AMOUNT,50.4763,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,616,Poland,2000,YEAR,Total,AMOUNT,65.00275,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,408,Democratic People's Republic of Korea,2000,YEAR,Male,AMOUNT,55.98515,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,600,Paraguay,2000,YEAR,Total,AMOUNT,64.995,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,634,Qatar,2000,YEAR,Female,AMOUNT,61.42913,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,642,Romania,2000,YEAR,Male,AMOUNT,60.71832,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,348,Hungary,2000,YEAR,Total,AMOUNT,63.02934,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,360,Indonesia,2000,YEAR,Female,AMOUNT,59.59689,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,372,Ireland,2000,YEAR,Total,AMOUNT,67.07795,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,364,Iran (Islamic Republic of),2000,YEAR,Total,AMOUNT,62.56073,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,368,Iraq,2000,YEAR,Female,AMOUNT,60.5795,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,408,Democratic People's Republic of Korea,2000,YEAR,Female,AMOUNT,59.37591,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,620,Portugal,2000,YEAR,Female,AMOUNT,68.68451,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,600,Paraguay,2000,YEAR,Female,AMOUNT,65.98073,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,643,Russian Federation,2000,YEAR,Total,AMOUNT,57.3351,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,729,Sudan,2000,YEAR,Female,AMOUNT,55.13211,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,643,Russian Federation,2000,YEAR,Female,AMOUNT,62.78112,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,643,Russian Federation,2000,YEAR,Male,AMOUNT,52.42281,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,682,Saudi Arabia,2000,YEAR,Total,AMOUNT,61.18397,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,682,Saudi Arabia,2000,YEAR,Male,AMOUNT,61.24094,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,729,Sudan,2000,YEAR,Total,AMOUNT,54.26923,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,955,South-East Asia,2000,YEAR,Female,AMOUNT,54.73124,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,686,Senegal,2000,YEAR,Male,AMOUNT,50.05681,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,702,Singapore,2000,YEAR,Total,AMOUNT,69.48829,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,90,Solomon Islands,2000,YEAR,Male,AMOUNT,54.3603,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,222,El Salvador,2000,YEAR,Total,AMOUNT,62.72505,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,682,Saudi Arabia,2000,YEAR,Female,AMOUNT,60.9995,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,955,South-East Asia,2000,YEAR,Total,AMOUNT,54.54148,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,686,Senegal,2000,YEAR,Total,AMOUNT,50.76027,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,702,Singapore,2000,YEAR,Female,AMOUNT,70.76037,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,90,Solomon Islands,2000,YEAR,Total,AMOUNT,55.67913,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,352,Iceland,2000,YEAR,Male,AMOUNT,69.2776,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,376,Israel,2000,YEAR,Female,AMOUNT,69.941,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,380,Italy,2000,YEAR,Male,AMOUNT,67.56302,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,388,Jamaica,2000,YEAR,Female,AMOUNT,66.59507,PUBLISHED
